claim_id,age,vehicle_age,claim_amount,accident_type,previous_claims,police_report,witness_present,garage_type,days_to_claim,fraud
CLM3178,23,3,341935,Fire,1,1,0,Local,51,1
CLM3179,37,10,474229,Natural Disaster,1,1,1,Authorized,11,1
CLM3180,66,6,162956,Theft,1,0,1,Authorized,39,0
CLM3181,64,1,290798,Collision,4,1,0,Authorized,35,0
CLM3182,54,8,138466,Theft,4,1,0,Authorized,8,1
CLM3183,21,9,224936,Natural Disaster,3,0,1,Authorized,47,1
CLM3184,55,14,185279,Theft,2,1,0,Authorized,40,1
CLM3185,24,1,86172,Fire,3,0,0,Local,20,1
CLM3186,18,6,391384,Theft,3,1,0,Authorized,43,1
CLM3187,35,11,64963,Theft,5,0,1,Authorized,54,0
CLM3188,47,5,261730,Fire,2,0,1,Authorized,29,1
CLM3189,41,5,435309,Natural Disaster,0,0,1,Authorized,23,1
CLM3190,66,7,86678,Fire,0,1,1,Authorized,45,1
CLM3191,57,0,37879,Collision,1,1,1,Authorized,21,0
CLM3192,67,2,488849,Natural Disaster,0,0,1,Authorized,45,1
CLM3193,31,5,453637,Fire,5,1,1,Local,43,0
CLM3194,44,15,496583,Theft,0,1,0,Local,25,0
CLM3195,24,1,419416,Collision,3,0,1,Local,57,1
CLM3196,66,13,471952,Natural Disaster,1,0,1,Local,60,0
CLM3197,63,10,101244,Collision,3,1,1,Authorized,11,1
CLM3198,41,14,26980,Theft,0,0,1,Authorized,38,1
CLM3199,63,6,214976,Collision,3,0,1,Authorized,46,0
CLM3200,39,11,448554,Collision,1,1,0,Local,39,1
CLM3201,41,8,100143,Collision,1,1,0,Authorized,28,0
CLM3202,58,15,34035,Natural Disaster,5,0,1,Authorized,41,1
CLM3203,61,4,82834,Fire,5,1,1,Local,11,1
CLM3204,29,11,489155,Fire,4,1,1,Authorized,33,0
CLM3205,59,2,213508,Theft,5,1,0,Local,0,0
CLM3206,48,7,133166,Fire,2,0,0,Authorized,5,0
CLM3207,58,9,63461,Collision,4,1,0,Authorized,46,0
CLM3208,48,13,273284,Fire,0,1,0,Authorized,20,1
CLM3209,30,12,220815,Theft,1,0,1,Local,1,1
CLM3210,54,15,491012,Collision,5,0,1,Authorized,53,0
CLM3211,53,8,70801,Collision,4,0,0,Local,12,0
CLM3212,30,14,98824,Theft,2,1,0,Local,33,1
CLM3213,28,9,13022,Theft,1,1,0,Local,59,1
CLM3214,66,11,386203,Theft,3,0,0,Authorized,18,1
CLM3215,23,0,46436,Natural Disaster,0,0,0,Authorized,59,1
CLM3216,36,12,439251,Fire,5,1,0,Local,40,1
CLM3217,57,11,472789,Fire,5,0,0,Authorized,43,0
CLM3218,48,0,346268,Natural Disaster,5,0,0,Authorized,4,0
CLM3219,68,10,26514,Fire,5,1,1,Local,12,0
CLM3220,29,13,330329,Natural Disaster,1,0,1,Authorized,30,0
CLM3221,50,3,107172,Natural Disaster,1,1,1,Local,59,0
CLM3222,43,2,446764,Theft,5,0,1,Local,45,0
CLM3223,58,10,491393,Collision,4,0,0,Authorized,1,1
CLM3224,30,6,455748,Fire,3,1,1,Local,1,0
CLM3225,39,9,413364,Theft,2,0,1,Authorized,38,1
CLM3226,59,0,10653,Natural Disaster,3,0,0,Authorized,20,0
CLM3227,70,5,294990,Theft,1,1,1,Authorized,2,1
CLM3228,21,9,298501,Theft,4,1,1,Local,49,0
CLM3229,29,9,183437,Collision,1,1,1,Local,8,0
CLM3230,43,10,318836,Theft,2,0,1,Local,12,0
CLM3231,34,13,458181,Natural Disaster,1,1,1,Authorized,24,1
CLM3232,46,3,34683,Fire,5,0,1,Authorized,51,0
CLM3233,62,15,162560,Theft,1,0,0,Authorized,6,1
CLM3234,26,14,375804,Collision,0,0,0,Authorized,27,1
CLM3235,68,15,63863,Theft,4,0,0,Local,16,0
CLM3236,45,13,335389,Theft,0,0,0,Authorized,16,1
CLM3237,30,6,479763,Collision,2,1,1,Authorized,33,0
CLM3238,39,10,310352,Theft,1,1,0,Local,29,1
CLM3239,57,7,381217,Natural Disaster,1,0,0,Authorized,38,1
CLM3240,59,1,90975,Fire,2,0,1,Authorized,14,1
CLM3241,56,4,388482,Fire,5,0,1,Authorized,4,1
CLM3242,69,13,69716,Natural Disaster,2,0,1,Local,49,1
CLM3243,52,6,80676,Collision,2,0,0,Local,30,1
CLM3244,61,3,234983,Fire,4,1,0,Local,23,1
CLM3245,69,14,227520,Natural Disaster,3,0,1,Authorized,52,0
CLM3246,26,0,229892,Collision,3,0,1,Authorized,26,1
CLM3247,23,2,271995,Collision,5,1,0,Authorized,60,1
CLM3248,36,15,100716,Natural Disaster,2,1,1,Authorized,1,1
CLM3249,41,7,111071,Theft,3,0,0,Local,28,0
CLM3250,62,1,6619,Collision,5,0,1,Authorized,35,0
CLM3251,49,1,9691,Collision,2,0,0,Authorized,46,1
CLM3252,67,10,219172,Fire,1,0,0,Local,41,0
CLM3253,54,10,358411,Natural Disaster,5,1,1,Authorized,58,1
CLM3254,31,12,115181,Natural Disaster,0,1,0,Local,42,0
CLM3255,41,2,16892,Fire,5,0,1,Local,29,0
CLM3256,56,12,104028,Collision,2,0,0,Authorized,45,1
CLM3257,40,13,321119,Fire,5,1,0,Authorized,30,1
CLM3258,39,9,213988,Theft,4,1,0,Authorized,52,0
CLM3259,35,12,450260,Fire,0,1,0,Local,53,0
CLM3260,48,10,402556,Theft,0,1,0,Authorized,9,1
CLM3261,42,9,208772,Collision,0,0,0,Local,21,1
CLM3262,36,9,355742,Natural Disaster,0,0,1,Authorized,44,0
CLM3263,31,15,117869,Theft,3,1,0,Authorized,60,0
CLM3264,23,11,262701,Natural Disaster,3,1,1,Local,18,0
CLM3265,37,11,45057,Natural Disaster,4,0,0,Local,25,1
CLM3266,52,10,339497,Collision,2,0,1,Local,0,1
CLM3267,35,13,61093,Fire,4,1,0,Local,44,0
CLM3268,61,12,109241,Fire,5,1,0,Authorized,39,1
CLM3269,66,9,156265,Theft,3,1,0,Local,51,1
CLM3270,35,2,337362,Fire,5,0,0,Local,32,1
CLM3271,20,11,359045,Theft,4,0,1,Local,7,0
CLM3272,57,8,256630,Fire,5,0,0,Authorized,54,0
CLM3273,43,6,266066,Collision,1,1,1,Authorized,47,0
CLM3274,34,3,322175,Theft,3,1,1,Local,46,0
CLM3275,22,4,442469,Theft,5,1,0,Authorized,22,0
CLM3276,62,12,137916,Natural Disaster,2,0,0,Local,0,1
CLM3277,33,5,454534,Collision,2,1,0,Authorized,28,0
CLM3278,60,4,425481,Collision,3,0,1,Authorized,54,1
CLM3279,26,14,185158,Natural Disaster,1,0,1,Authorized,33,1
CLM3280,48,11,200255,Collision,4,1,0,Local,41,1
CLM3281,67,10,91869,Natural Disaster,3,0,0,Local,12,0
CLM3282,49,3,242384,Natural Disaster,5,1,1,Local,29,1
CLM3283,62,14,26194,Natural Disaster,4,0,1,Authorized,12,1
CLM3284,57,2,274377,Fire,3,1,0,Local,6,1
CLM3285,62,4,215444,Theft,5,0,1,Authorized,58,0
CLM3286,69,4,430337,Fire,3,0,0,Local,14,1
CLM3287,19,9,63850,Natural Disaster,5,1,1,Local,26,0
CLM3288,55,10,88839,Natural Disaster,4,0,0,Authorized,35,0
CLM3289,50,5,480635,Fire,5,1,0,Local,59,0
CLM3290,51,9,171123,Collision,4,1,1,Authorized,34,1
CLM3291,29,10,121299,Natural Disaster,2,1,0,Local,35,0
CLM3292,33,12,364199,Fire,1,0,0,Authorized,5,1
CLM3293,57,15,288232,Theft,1,0,1,Local,22,1
CLM3294,57,11,430485,Collision,5,1,0,Authorized,57,1
CLM3295,43,0,477188,Theft,0,0,0,Local,21,1
CLM3296,27,4,145176,Fire,3,1,1,Local,51,1
CLM3297,30,7,222949,Theft,1,0,1,Authorized,23,1
CLM3298,21,12,341504,Natural Disaster,1,0,0,Local,51,0
CLM3299,60,14,375447,Theft,0,1,1,Local,53,0
CLM3300,42,4,93854,Fire,4,0,0,Authorized,35,1
CLM3301,56,10,471673,Natural Disaster,1,0,0,Authorized,45,0
CLM3302,42,3,310621,Collision,0,1,0,Authorized,7,1
CLM3303,39,7,379712,Natural Disaster,2,0,1,Authorized,37,1
CLM3304,45,8,481358,Natural Disaster,5,0,0,Local,14,0
CLM3305,52,10,16328,Fire,1,0,1,Authorized,30,0
CLM3306,54,2,23186,Theft,1,1,0,Local,53,1
CLM3307,41,1,304986,Fire,5,1,1,Local,44,1
CLM3308,60,3,339180,Collision,1,0,0,Local,60,1
CLM3309,45,10,310168,Theft,1,0,0,Local,29,0
CLM3310,37,1,314300,Collision,0,1,1,Authorized,0,1
CLM3311,25,15,444028,Collision,1,0,1,Local,28,0
CLM3312,67,7,423524,Natural Disaster,1,1,1,Local,48,0
CLM3313,20,3,224972,Natural Disaster,3,0,0,Local,46,1
CLM3314,47,3,190717,Fire,3,1,1,Authorized,50,1
CLM3315,47,2,424783,Natural Disaster,5,0,1,Authorized,4,1
CLM3316,58,12,165097,Natural Disaster,2,1,1,Authorized,9,0
CLM3317,45,5,326645,Fire,2,0,1,Authorized,44,1
CLM3318,41,13,372011,Fire,5,1,1,Local,41,1
CLM3319,66,6,491657,Theft,2,0,1,Authorized,3,1
CLM3320,39,8,4633,Collision,1,1,1,Authorized,12,1
CLM3321,36,9,385035,Collision,2,1,1,Authorized,30,1
CLM3322,32,10,98495,Collision,2,0,0,Authorized,10,1
CLM3323,38,4,99202,Theft,2,1,0,Authorized,57,0
CLM3324,36,12,327127,Natural Disaster,0,0,0,Local,25,0
CLM3325,25,8,182475,Collision,3,0,0,Authorized,37,1
CLM3326,39,3,388753,Fire,3,1,1,Local,30,1
CLM3327,57,12,354976,Theft,4,0,1,Authorized,5,1
CLM3328,55,6,270622,Theft,1,0,1,Authorized,54,0
CLM3329,41,10,418397,Fire,5,0,1,Local,17,1
CLM3330,36,7,76275,Natural Disaster,1,0,1,Local,33,1
CLM3331,68,15,381314,Fire,1,0,0,Local,32,0
CLM3332,43,13,110296,Fire,4,1,0,Authorized,0,0
CLM3333,18,8,357908,Natural Disaster,1,1,1,Local,33,1
CLM3334,69,10,225552,Collision,0,0,1,Authorized,10,1
CLM3335,36,9,149358,Theft,5,0,1,Local,2,1
CLM3336,41,13,177520,Collision,0,1,0,Authorized,25,1
CLM3337,28,6,62014,Fire,1,0,0,Local,19,0
CLM3338,39,10,125855,Theft,0,1,0,Local,24,1
CLM3339,33,3,332287,Collision,1,1,0,Authorized,52,1
CLM3340,21,14,474259,Theft,3,1,1,Local,19,0
CLM3341,45,5,438675,Fire,5,0,0,Local,27,1
CLM3342,22,13,329692,Collision,0,1,1,Local,12,0
CLM3343,52,7,16766,Fire,1,0,0,Authorized,21,1
CLM3344,44,9,451989,Fire,5,1,0,Local,55,0
CLM3345,39,2,45821,Collision,0,1,0,Local,35,0
CLM3346,21,2,492881,Theft,3,0,1,Authorized,6,1
CLM3347,43,4,436425,Natural Disaster,0,1,1,Local,59,0
CLM3348,51,14,321879,Theft,2,0,0,Authorized,31,0
CLM3349,53,15,198575,Fire,4,0,0,Authorized,6,1
CLM3350,70,1,435306,Natural Disaster,3,1,0,Local,52,1
CLM3351,37,4,286732,Collision,1,0,0,Local,33,1
CLM3352,41,2,251555,Theft,3,0,1,Local,44,0
CLM3353,44,5,331551,Collision,3,1,1,Authorized,18,0
CLM3354,54,6,371691,Theft,3,0,0,Local,36,1
CLM3355,56,1,454236,Natural Disaster,3,1,1,Local,37,0
CLM3356,28,3,377696,Theft,2,1,1,Local,43,1
CLM3357,46,2,382311,Natural Disaster,4,0,0,Local,24,1
CLM3358,37,8,173664,Theft,0,1,1,Local,26,1
CLM3359,34,0,273084,Natural Disaster,2,0,0,Authorized,57,0
CLM3360,28,14,22375,Natural Disaster,4,0,1,Authorized,52,1
CLM3361,45,0,233536,Theft,0,1,0,Authorized,29,1
CLM3362,24,0,352092,Natural Disaster,0,0,1,Local,42,0
CLM3363,54,7,6770,Collision,4,1,0,Local,49,1
CLM3364,56,4,304001,Natural Disaster,1,1,0,Authorized,42,1
CLM3365,36,15,382448,Natural Disaster,5,1,0,Authorized,30,0
CLM3366,49,14,408556,Theft,3,0,0,Authorized,21,0
CLM3367,54,5,387736,Collision,0,0,1,Authorized,25,1
CLM3368,33,3,34337,Fire,3,0,1,Authorized,27,0
CLM3369,34,7,196316,Natural Disaster,3,1,0,Local,25,1
CLM3370,60,9,335123,Natural Disaster,5,1,1,Local,56,1
CLM3371,67,15,177761,Natural Disaster,2,1,1,Authorized,51,0
CLM3372,49,11,7669,Fire,5,0,1,Authorized,29,1
CLM3373,38,13,34051,Collision,0,1,1,Local,24,0
CLM3374,61,14,16234,Natural Disaster,0,0,1,Authorized,47,1
CLM3375,59,11,228506,Fire,0,0,1,Authorized,26,1
CLM3376,31,4,271287,Collision,0,0,0,Authorized,47,1
CLM3377,42,3,195235,Natural Disaster,1,1,0,Authorized,8,1
CLM3378,56,11,210790,Collision,4,1,0,Authorized,28,1
CLM3379,41,4,298598,Natural Disaster,3,1,0,Local,43,1
CLM3380,61,13,350629,Natural Disaster,3,0,0,Local,20,1
CLM3381,68,15,130928,Natural Disaster,0,1,0,Authorized,6,0
CLM3382,59,4,234836,Collision,4,1,1,Local,45,0
CLM3383,55,12,140806,Collision,0,1,0,Local,19,0
CLM3384,51,0,244793,Theft,2,0,1,Local,20,1
CLM3385,28,1,113468,Natural Disaster,1,0,1,Authorized,5,1
CLM3386,45,11,165603,Collision,4,0,1,Authorized,50,0
CLM3387,56,2,207366,Collision,2,1,1,Authorized,38,1
CLM3388,53,0,333469,Collision,0,1,1,Authorized,37,1
CLM3389,37,4,230385,Theft,5,0,0,Authorized,53,1
CLM3390,45,3,145153,Fire,2,1,0,Local,8,1
CLM3391,46,12,476709,Natural Disaster,4,1,0,Local,35,1
CLM3392,44,14,360332,Theft,1,0,0,Local,8,0
CLM3393,18,4,330795,Natural Disaster,1,0,0,Authorized,25,0
CLM3394,61,15,24849,Collision,5,0,0,Authorized,54,1
CLM3395,43,8,463570,Theft,5,0,0,Local,12,0
CLM3396,63,3,331820,Collision,5,1,1,Local,5,0
CLM3397,38,15,183264,Collision,5,0,0,Authorized,3,1
CLM3398,68,12,6612,Natural Disaster,4,1,0,Authorized,51,0
CLM3399,24,12,267245,Fire,3,0,0,Authorized,18,0
CLM3400,28,12,387093,Fire,5,1,0,Local,3,0
CLM3401,39,7,173659,Theft,4,0,1,Authorized,60,1
CLM3402,57,6,495906,Collision,0,1,0,Local,10,1
CLM3403,22,4,487472,Natural Disaster,0,1,0,Authorized,9,1
CLM3404,52,3,42166,Fire,0,0,1,Authorized,48,0
CLM3405,59,4,346767,Fire,3,1,1,Authorized,56,1
CLM3406,38,2,44774,Natural Disaster,4,0,0,Local,52,0
CLM3407,20,14,436545,Collision,2,0,1,Local,19,1
CLM3408,38,5,139596,Theft,0,0,1,Local,20,1
CLM3409,56,6,225429,Theft,0,1,0,Authorized,43,1
CLM3410,56,13,149708,Fire,3,0,0,Authorized,23,1
CLM3411,59,10,322814,Collision,4,1,0,Authorized,34,1
CLM3412,43,9,100631,Natural Disaster,2,1,0,Local,29,0
CLM3413,32,3,231315,Natural Disaster,5,1,0,Local,58,0
CLM3414,68,5,441030,Fire,5,0,0,Local,36,1
CLM3415,70,3,373354,Natural Disaster,4,0,0,Local,45,1
CLM3416,70,15,221342,Natural Disaster,0,0,0,Authorized,38,0
CLM3417,51,10,460274,Natural Disaster,5,1,0,Local,2,0
CLM3418,37,5,402772,Fire,2,0,0,Local,12,1
CLM3419,61,1,1670,Natural Disaster,5,0,1,Authorized,43,1
CLM3420,30,13,40045,Collision,2,0,1,Local,9,0
CLM3421,40,15,313537,Collision,3,0,1,Local,8,0
CLM3422,70,7,114064,Natural Disaster,2,0,1,Local,50,1
CLM3423,20,15,367261,Collision,3,1,0,Local,48,0
CLM3424,46,9,105230,Natural Disaster,4,0,0,Local,20,1
CLM3425,43,12,89304,Theft,0,0,1,Local,40,0
CLM3426,69,14,161688,Natural Disaster,1,1,0,Authorized,54,1
CLM3427,39,5,284653,Collision,0,0,0,Authorized,8,0
CLM3428,51,7,133812,Fire,4,0,1,Local,49,0
CLM3429,70,4,299374,Collision,4,0,1,Local,56,1
CLM3430,69,5,183482,Theft,2,1,0,Local,43,0
CLM3431,34,2,425126,Fire,0,1,1,Local,33,0
CLM3432,45,1,69112,Natural Disaster,5,0,0,Local,9,1
CLM3433,30,9,210393,Natural Disaster,2,1,1,Local,7,0
CLM3434,65,3,70429,Fire,0,0,0,Local,28,1
CLM3435,49,6,375385,Natural Disaster,4,0,1,Local,58,0
CLM3436,51,1,282766,Natural Disaster,1,1,1,Local,33,1
CLM3437,69,6,133931,Theft,0,0,0,Authorized,27,1
CLM3438,20,11,89985,Fire,1,1,1,Authorized,3,0
CLM3439,45,3,197455,Fire,5,0,0,Authorized,1,1
CLM3440,35,13,26050,Theft,1,1,1,Authorized,58,1
CLM3441,56,13,452786,Theft,1,1,1,Local,33,0
CLM3442,54,14,327990,Collision,5,0,0,Local,15,0
CLM3443,27,13,312370,Theft,3,1,0,Local,58,0
CLM3444,39,13,345976,Collision,3,1,1,Authorized,12,1
CLM3445,24,3,118318,Collision,3,0,1,Authorized,24,1
CLM3446,68,7,162030,Collision,3,1,1,Local,24,1
CLM3447,27,7,307737,Fire,2,0,1,Authorized,50,0
CLM3448,28,13,39972,Theft,3,1,0,Authorized,41,1
CLM3449,31,3,371280,Fire,1,0,0,Authorized,41,0
CLM3450,52,5,132732,Natural Disaster,3,0,0,Local,44,0
CLM3451,59,15,360715,Natural Disaster,1,0,1,Authorized,21,0
CLM3452,69,12,143644,Collision,1,0,0,Authorized,13,1
CLM3453,29,7,263580,Fire,5,1,0,Local,37,1
CLM3454,56,7,174921,Fire,1,1,0,Authorized,26,0
CLM3455,21,12,77567,Theft,3,1,1,Authorized,6,1
CLM3456,69,11,498186,Theft,2,0,1,Authorized,15,1
CLM3457,39,0,498794,Fire,4,1,0,Authorized,40,1
CLM3458,52,14,261752,Collision,3,0,1,Authorized,53,0
CLM3459,19,3,487881,Collision,4,1,1,Authorized,5,0
CLM3460,40,7,355522,Theft,1,0,1,Authorized,59,0
CLM3461,40,9,255365,Fire,0,1,1,Local,41,1
CLM3462,33,0,204125,Theft,4,1,0,Authorized,17,0
CLM3463,33,12,208088,Theft,2,1,0,Local,37,1
CLM3464,22,5,163101,Natural Disaster,0,1,1,Local,45,1
CLM3465,60,15,196524,Fire,5,1,0,Authorized,26,1
CLM3466,45,2,50879,Natural Disaster,5,0,0,Local,38,0
CLM3467,57,13,278659,Natural Disaster,4,1,1,Local,46,0
CLM3468,58,5,361871,Fire,0,1,1,Authorized,7,0
CLM3469,55,12,54344,Collision,5,0,1,Authorized,51,0
CLM3470,23,13,129954,Theft,5,0,0,Local,44,0
CLM3471,37,15,239616,Natural Disaster,1,1,0,Authorized,2,0
CLM3472,66,6,344135,Fire,3,0,1,Authorized,29,1
CLM3473,35,1,80223,Natural Disaster,4,1,0,Local,9,1
CLM3474,23,1,51837,Natural Disaster,1,0,1,Authorized,59,1
CLM3475,35,13,290055,Fire,1,1,0,Authorized,9,0
CLM3476,22,10,311500,Collision,3,0,1,Local,48,0
CLM3477,18,14,35888,Fire,0,1,0,Local,2,1
CLM3478,32,7,181162,Theft,0,1,0,Local,33,0
CLM3479,40,1,298172,Fire,5,0,1,Local,33,1
CLM3480,26,4,412552,Fire,1,1,1,Local,45,0
CLM3481,48,4,294132,Theft,1,1,0,Local,28,1
CLM3482,28,1,425724,Fire,2,0,0,Authorized,60,1
CLM3483,66,6,171439,Natural Disaster,5,1,0,Local,43,1
CLM3484,22,3,316378,Fire,2,0,0,Local,34,0
CLM3485,24,9,149842,Fire,2,0,0,Local,28,0
CLM3486,58,0,189090,Collision,5,0,1,Authorized,3,0
CLM3487,28,5,220730,Collision,0,1,0,Local,36,1
CLM3488,25,9,257370,Natural Disaster,0,1,0,Local,4,1
CLM3489,32,2,262968,Collision,4,1,1,Authorized,35,0
CLM3490,56,4,86229,Collision,4,0,1,Local,45,1
CLM3491,60,13,227818,Natural Disaster,4,1,1,Local,25,1
CLM3492,48,10,122336,Theft,5,0,0,Authorized,59,0
CLM3493,39,3,70779,Collision,0,1,0,Local,57,0
CLM3494,20,5,311154,Collision,4,1,0,Local,50,1
CLM3495,36,6,286596,Collision,4,0,1,Local,5,0
CLM3496,40,5,260984,Theft,3,0,0,Local,4,0
CLM3497,60,8,103702,Fire,1,1,1,Local,52,1
CLM3498,63,6,266416,Theft,3,0,1,Authorized,52,1
CLM3499,53,8,256546,Natural Disaster,5,0,1,Local,40,0
